model,recall,precision
DenseNet121,1.0,0.6351791530944625
DenseNet121,1.0,0.636215334420881
DenseNet121,1.0,0.6372549019607843
DenseNet121,1.0,0.6382978723404256
DenseNet121,1.0,0.639344262295082
DenseNet121,1.0,0.6403940886699507
DenseNet121,1.0,0.6414473684210527
DenseNet121,1.0,0.642504118616145
DenseNet121,1.0,0.6435643564356436
DenseNet121,1.0,0.6446280991735537
DenseNet121,1.0,0.6456953642384106
DenseNet121,1.0,0.6467661691542289
DenseNet121,1.0,0.6478405315614618
DenseNet121,1.0,0.64891846921797
DenseNet121,1.0,0.65
DenseNet121,1.0,0.6510851419031719
DenseNet121,1.0,0.6521739130434783
DenseNet121,1.0,0.6532663316582915
DenseNet121,1.0,0.6543624161073825
DenseNet121,1.0,0.6554621848739496
DenseNet121,1.0,0.6565656565656566
DenseNet121,1.0,0.657672849915683
DenseNet121,1.0,0.6587837837837838
DenseNet121,1.0,0.6598984771573604
DenseNet121,1.0,0.6610169491525424
DenseNet121,1.0,0.6621392190152802
DenseNet121,1.0,0.6632653061224489
DenseNet121,1.0,0.6643952299829642
DenseNet121,1.0,0.6655290102389079
DenseNet121,1.0,0.6666666666666666
DenseNet121,1.0,0.6678082191780822
DenseNet121,1.0,0.6689536878216124
DenseNet121,1.0,0.6701030927835051
DenseNet121,1.0,0.6712564543889845
DenseNet121,1.0,0.6724137931034483
DenseNet121,1.0,0.6735751295336787
DenseNet121,1.0,0.6747404844290658
DenseNet121,1.0,0.6759098786828422
DenseNet121,1.0,0.6770833333333334
DenseNet121,1.0,0.6782608695652174
DenseNet121,1.0,0.6794425087108014
DenseNet121,0.9974358974358974,0.6788830715532286
DenseNet121,0.9974358974358974,0.6800699300699301
DenseNet121,0.9974358974358974,0.681260945709282
DenseNet121,0.9974358974358974,0.6824561403508772
DenseNet121,0.9974358974358974,0.6836555360281195
DenseNet121,0.9974358974358974,0.6848591549295775
DenseNet121,0.9974358974358974,0.6860670194003528
DenseNet121,0.9974358974358974,0.6872791519434629
DenseNet121,0.9974358974358974,0.6884955752212389
DenseNet121,0.9974358974358974,0.6897163120567376
DenseNet121,0.9974358974358974,0.6909413854351687
DenseNet121,0.9974358974358974,0.6921708185053381
DenseNet121,0.9974358974358974,0.6934046345811051
DenseNet121,0.9974358974358974,0.6946428571428571
DenseNet121,0.9974358974358974,0.6958855098389982
DenseNet121,0.9974358974358974,0.6971326164874552
DenseNet121,0.9974358974358974,0.6983842010771992
DenseNet121,0.9974358974358974,0.6996402877697842
DenseNet121,0.9974358974358974,0.7009009009009008
DenseNet121,0.9974358974358974,0.7021660649819494
DenseNet121,0.9974358974358974,0.7034358047016275
DenseNet121,0.9974358974358974,0.7047101449275363
DenseNet121,0.9974358974358974,0.705989110707804
DenseNet121,0.9974358974358974,0.7072727272727273
DenseNet121,0.9974358974358974,0.7085610200364298
DenseNet121,0.9974358974358974,0.7098540145985401
DenseNet121,0.9974358974358974,0.7111517367458866
DenseNet121,0.9974358974358974,0.7124542124542125
DenseNet121,0.9974358974358974,0.7137614678899082
DenseNet121,0.9974358974358974,0.7150735294117647
DenseNet121,0.9974358974358974,0.716390423572744
DenseNet121,0.9974358974358974,0.7177121771217713
DenseNet121,0.9974358974358974,0.7190388170055453
DenseNet121,0.9974358974358974,0.7203703703703703
DenseNet121,0.9974358974358974,0.7217068645640075
DenseNet121,0.9974358974358974,0.7230483271375465
DenseNet121,0.9974358974358974,0.7243947858472998
DenseNet121,0.9974358974358974,0.7257462686567164
DenseNet121,0.9974358974358974,0.7271028037383177
DenseNet121,0.9974358974358974,0.7284644194756554
DenseNet121,0.9974358974358974,0.7298311444652908
DenseNet121,0.9974358974358974,0.731203007518797
DenseNet121,0.9974358974358974,0.7325800376647834
DenseNet121,0.9974358974358974,0.7339622641509433
DenseNet121,0.9974358974358974,0.7353497164461248
DenseNet121,0.9974358974358974,0.7367424242424242
DenseNet121,0.9974358974358974,0.7381404174573055
DenseNet121,0.9974358974358974,0.7395437262357415
DenseNet121,0.9974358974358974,0.7409523809523809
DenseNet121,0.9974358974358974,0.7423664122137404
DenseNet121,0.9974358974358974,0.7437858508604207
DenseNet121,0.9974358974358974,0.7452107279693486
DenseNet121,0.9974358974358974,0.746641074856046
DenseNet121,0.9974358974358974,0.7480769230769231
DenseNet121,0.9974358974358974,0.7495183044315993
DenseNet121,0.9974358974358974,0.750965250965251
DenseNet121,0.9974358974358974,0.7524177949709865
DenseNet121,0.9974358974358974,0.7538759689922481
DenseNet121,0.9974358974358974,0.7553398058252427
DenseNet121,0.9974358974358974,0.7568093385214008
DenseNet121,0.9974358974358974,0.7582846003898636
DenseNet121,0.9948717948717949,0.7578125
DenseNet121,0.9948717948717949,0.7592954990215264
DenseNet121,0.9948717948717949,0.7607843137254902
DenseNet121,0.9948717948717949,0.762278978388998
DenseNet121,0.9948717948717949,0.7652859960552268
DenseNet121,0.9948717948717949,0.766798418972332
DenseNet121,0.9923076923076923,0.7663366336633664
DenseNet121,0.9923076923076923,0.7678571428571429
DenseNet121,0.9923076923076923,0.7693836978131213
DenseNet121,0.9897435897435898,0.7689243027888446
DenseNet121,0.9897435897435898,0.7704590818363274
DenseNet121,0.9897435897435898,0.772
DenseNet121,0.9897435897435898,0.7735470941883767
DenseNet121,0.9897435897435898,0.7751004016064257
DenseNet121,0.9897435897435898,0.7766599597585513
DenseNet121,0.9897435897435898,0.7782258064516129
DenseNet121,0.9897435897435898,0.7797979797979798
DenseNet121,0.9897435897435898,0.7813765182186235
DenseNet121,0.9897435897435898,0.7829614604462475
DenseNet121,0.9871794871794872,0.782520325203252
DenseNet121,0.9871794871794872,0.7841140529531568
DenseNet121,0.9871794871794872,0.7857142857142857
DenseNet121,0.9871794871794872,0.787321063394683
DenseNet121,0.9871794871794872,0.7889344262295082
DenseNet121,0.9846153846153847,0.7885010266940452
DenseNet121,0.9846153846153847,0.7901234567901234
DenseNet121,0.9846153846153847,0.7917525773195876
DenseNet121,0.982051282051282,0.7913223140495868
DenseNet121,0.982051282051282,0.7929606625258799
DenseNet121,0.982051282051282,0.7946058091286307
DenseNet121,0.982051282051282,0.7962577962577962
DenseNet121,0.982051282051282,0.7979166666666667
DenseNet121,0.982051282051282,0.7995824634655533
DenseNet121,0.9794871794871794,0.799163179916318
DenseNet121,0.9794871794871794,0.80083857442348
DenseNet121,0.9794871794871794,0.8025210084033614
DenseNet121,0.9794871794871794,0.8042105263157895
DenseNet121,0.9794871794871794,0.8059071729957806
DenseNet121,0.9794871794871794,0.8076109936575053
DenseNet121,0.9794871794871794,0.809322033898305
DenseNet121,0.9794871794871794,0.8110403397027601
DenseNet121,0.9769230769230769,0.8106382978723404
DenseNet121,0.9743589743589743,0.8102345415778252
DenseNet121,0.9743589743589743,0.811965811965812
DenseNet121,0.9743589743589743,0.8137044967880086
DenseNet121,0.9717948717948718,0.8133047210300429
DenseNet121,0.9717948717948718,0.8150537634408602
DenseNet121,0.9717948717948718,0.8168103448275862
DenseNet121,0.9692307692307692,0.816414686825054
DenseNet121,0.9692307692307692,0.8181818181818182
DenseNet121,0.9692307692307692,0.8199566160520607
DenseNet121,0.9692307692307692,0.8217391304347826
DenseNet121,0.9666666666666667,0.8213507625272332
DenseNet121,0.9666666666666667,0.8231441048034934
DenseNet121,0.9666666666666667,0.824945295404814
DenseNet121,0.9666666666666667,0.8267543859649122
DenseNet121,0.9666666666666667,0.8285714285714286
DenseNet121,0.9666666666666667,0.8303964757709251
DenseNet121,0.9666666666666667,0.8322295805739515
DenseNet121,0.9666666666666667,0.834070796460177
DenseNet121,0.9666666666666667,0.835920177383592
DenseNet121,0.9666666666666667,0.8377777777777777
DenseNet121,0.9641025641025641,0.8374164810690423
DenseNet121,0.9641025641025641,0.8392857142857143
DenseNet121,0.9641025641025641,0.8411633109619687
DenseNet121,0.9641025641025641,0.8430493273542601
DenseNet121,0.9641025641025641,0.8449438202247191
DenseNet121,0.9641025641025641,0.8468468468468469
DenseNet121,0.9641025641025641,0.8487584650112867
DenseNet121,0.9641025641025641,0.8506787330316742
DenseNet121,0.9641025641025641,0.8526077097505669
DenseNet121,0.9641025641025641,0.8545454545454545
DenseNet121,0.9641025641025641,0.856492027334852
DenseNet121,0.9641025641025641,0.8604118993135011
DenseNet121,0.9641025641025641,0.8623853211009175
DenseNet121,0.9615384615384616,0.8620689655172413
DenseNet121,0.9615384615384616,0.8640552995391705
DenseNet121,0.9615384615384616,0.8660508083140878
DenseNet121,0.9615384615384616,0.8680555555555556
DenseNet121,0.9615384615384616,0.8700696055684455
DenseNet121,0.9615384615384616,0.872093023255814
DenseNet121,0.9615384615384616,0.8741258741258742
DenseNet121,0.9615384615384616,0.8761682242990654
DenseNet121,0.958974358974359,0.8758782201405152
DenseNet121,0.958974358974359,0.8779342723004695
DenseNet121,0.958974358974359,0.88
DenseNet121,0.9564102564102565,0.8797169811320755
DenseNet121,0.9538461538461539,0.8794326241134752
DenseNet121,0.9512820512820512,0.8791469194312796
DenseNet121,0.9487179487179487,0.8788598574821853
DenseNet121,0.9487179487179487,0.8809523809523809
DenseNet121,0.9487179487179487,0.883054892601432
DenseNet121,0.9487179487179487,0.8851674641148325
DenseNet121,0.9487179487179487,0.8872901678657075
DenseNet121,0.9487179487179487,0.8894230769230769
DenseNet121,0.9487179487179487,0.891566265060241
DenseNet121,0.9461538461538461,0.8913043478260869
DenseNet121,0.9461538461538461,0.8934624697336562
DenseNet121,0.9435897435897436,0.8932038834951457
DenseNet121,0.941025641025641,0.8929440389294404
DenseNet121,0.9384615384615385,0.8926829268292683
DenseNet121,0.9358974358974359,0.8924205378973105
DenseNet121,0.9333333333333333,0.8921568627450981
DenseNet121,0.9307692307692308,0.8918918918918919
DenseNet121,0.9307692307692308,0.8940886699507389
DenseNet121,0.9282051282051282,0.8938271604938272
DenseNet121,0.9282051282051282,0.8960396039603961
DenseNet121,0.9282051282051282,0.8982630272952854
DenseNet121,0.9256410256410257,0.8980099502487562
DenseNet121,0.9230769230769231,0.8977556109725686
DenseNet121,0.9205128205128205,0.8975
DenseNet121,0.9205128205128205,0.899749373433584
DenseNet121,0.9205128205128205,0.9020100502512562
DenseNet121,0.9205128205128205,0.9042821158690176
DenseNet121,0.9179487179487179,0.9040404040404041
DenseNet121,0.9179487179487179,0.9063291139240506
DenseNet121,0.9179487179487179,0.9086294416243654
DenseNet121,0.9153846153846154,0.9083969465648855
DenseNet121,0.9128205128205128,0.9081632653061225
DenseNet121,0.9102564102564102,0.907928388746803
DenseNet121,0.9102564102564102,0.9102564102564102
DenseNet121,0.9076923076923077,0.910025706940874
DenseNet121,0.9076923076923077,0.9123711340206185
DenseNet121,0.9076923076923077,0.917098445595855
DenseNet121,0.9051282051282051,0.9168831168831169
DenseNet121,0.9051282051282051,0.9192708333333334
DenseNet121,0.9051282051282051,0.9216710182767625
DenseNet121,0.9025641025641026,0.9214659685863874
DenseNet121,0.9,0.9212598425196851
DenseNet121,0.9,0.9236842105263158
DenseNet121,0.8974358974358975,0.9234828496042217
DenseNet121,0.8974358974358975,0.9259259259259259
DenseNet121,0.8974358974358975,0.9283819628647215
DenseNet121,0.8974358974358975,0.9308510638297872
DenseNet121,0.8948717948717949,0.9306666666666666
DenseNet121,0.8948717948717949,0.9331550802139037
DenseNet121,0.8923076923076924,0.9329758713136729
DenseNet121,0.8897435897435897,0.9327956989247311
DenseNet121,0.8871794871794871,0.9326145552560647
DenseNet121,0.8846153846153846,0.9324324324324325
DenseNet121,0.882051282051282,0.9322493224932249
DenseNet121,0.8794871794871795,0.9320652173913043
DenseNet121,0.8794871794871795,0.9346049046321526
DenseNet121,0.8769230769230769,0.9344262295081968
DenseNet121,0.8769230769230769,0.936986301369863
DenseNet121,0.8743589743589744,0.9368131868131868
DenseNet121,0.8717948717948718,0.9366391184573003
DenseNet121,0.8692307692307693,0.93646408839779
DenseNet121,0.8666666666666667,0.9362880886426593
DenseNet121,0.8641025641025641,0.9361111111111111
DenseNet121,0.8615384615384616,0.935933147632312
DenseNet121,0.8615384615384616,0.9385474860335196
DenseNet121,0.8589743589743589,0.938375350140056
DenseNet121,0.8564102564102564,0.9382022471910112
DenseNet121,0.8538461538461538,0.9380281690140845
DenseNet121,0.8512820512820513,0.9378531073446328
DenseNet121,0.8487179487179487,0.9376770538243626
DenseNet121,0.8461538461538461,0.9375
DenseNet121,0.8461538461538461,0.9401709401709402
DenseNet121,0.8435897435897436,0.94
DenseNet121,0.841025641025641,0.9398280802292264
DenseNet121,0.841025641025641,0.9425287356321839
DenseNet121,0.8384615384615385,0.9423631123919308
DenseNet121,0.8384615384615385,0.9450867052023122
DenseNet121,0.8384615384615385,0.9478260869565217
DenseNet121,0.8358974358974359,0.9476744186046512
DenseNet121,0.8358974358974359,0.9504373177842566
DenseNet121,0.8333333333333334,0.9502923976608187
DenseNet121,0.8307692307692308,0.9501466275659824
DenseNet121,0.8307692307692308,0.9529411764705882
DenseNet121,0.8307692307692308,0.9557522123893806
DenseNet121,0.8282051282051283,0.9556213017751479
DenseNet121,0.8256410256410256,0.9554896142433235
DenseNet121,0.823076923076923,0.9553571428571429
DenseNet121,0.8205128205128205,0.9552238805970149
DenseNet121,0.8179487179487179,0.9550898203592815
DenseNet121,0.8153846153846154,0.954954954954955
DenseNet121,0.8128205128205128,0.9548192771084337
DenseNet121,0.8102564102564103,0.9546827794561934
DenseNet121,0.8076923076923077,0.9545454545454546
DenseNet121,0.8051282051282052,0.9544072948328267
DenseNet121,0.8025641025641026,0.9542682926829268
DenseNet121,0.8,0.9541284403669725
DenseNet121,0.7974358974358975,0.9539877300613497
DenseNet121,0.7948717948717948,0.9538461538461539
DenseNet121,0.7948717948717948,0.9567901234567902
DenseNet121,0.7923076923076923,0.9566563467492261
DenseNet121,0.7897435897435897,0.9565217391304348
DenseNet121,0.7871794871794872,0.956386292834891
DenseNet121,0.7846153846153846,0.95625
DenseNet121,0.782051282051282,0.9561128526645768
DenseNet121,0.782051282051282,0.9591194968553459
DenseNet121,0.7794871794871795,0.9589905362776026
DenseNet121,0.7769230769230769,0.9588607594936709
DenseNet121,0.7743589743589744,0.9587301587301588
DenseNet121,0.7717948717948718,0.9585987261146497
DenseNet121,0.7692307692307693,0.9584664536741214
DenseNet121,0.7666666666666667,0.9583333333333334
DenseNet121,0.764102564102564,0.9581993569131833
DenseNet121,0.7615384615384615,0.9580645161290322
DenseNet121,0.7589743589743589,0.9579288025889967
DenseNet121,0.7564102564102564,0.9577922077922078
DenseNet121,0.7538461538461538,0.9576547231270358
DenseNet121,0.7512820512820513,0.9575163398692811
DenseNet121,0.7487179487179487,0.9573770491803278
DenseNet121,0.7487179487179487,0.9605263157894737
DenseNet121,0.7461538461538462,0.9603960396039604
DenseNet121,0.7435897435897436,0.9602649006622517
DenseNet121,0.7410256410256411,0.9601328903654485
DenseNet121,0.7384615384615385,0.96
DenseNet121,0.735897435897436,0.959866220735786
DenseNet121,0.7333333333333333,0.959731543624161
DenseNet121,0.7307692307692307,0.9595959595959596
DenseNet121,0.7282051282051282,0.9594594594594594
DenseNet121,0.7256410256410256,0.9593220338983051
DenseNet121,0.7230769230769231,0.9591836734693877
DenseNet121,0.7205128205128205,0.9590443686006825
DenseNet121,0.717948717948718,0.958904109589041
DenseNet121,0.7153846153846154,0.9587628865979382
DenseNet121,0.7153846153846154,0.9620689655172414
DenseNet121,0.7128205128205128,0.9619377162629758
DenseNet121,0.7102564102564103,0.9618055555555556
DenseNet121,0.7076923076923077,0.9616724738675958
DenseNet121,0.7051282051282052,0.9615384615384616
DenseNet121,0.7025641025641025,0.9614035087719298
DenseNet121,0.7,0.9612676056338029
DenseNet121,0.6974358974358974,0.9611307420494699
DenseNet121,0.6948717948717948,0.9609929078014184
DenseNet121,0.6923076923076923,0.9608540925266904
DenseNet121,0.6897435897435897,0.9607142857142857
DenseNet121,0.6871794871794872,0.9605734767025089
DenseNet121,0.6846153846153846,0.960431654676259
DenseNet121,0.6820512820512821,0.9602888086642599
DenseNet121,0.6794871794871795,0.9601449275362319
DenseNet121,0.676923076923077,0.96
DenseNet121,0.6743589743589744,0.9598540145985401
DenseNet121,0.6743589743589744,0.9633699633699634
DenseNet121,0.6717948717948717,0.9632352941176471
DenseNet121,0.6692307692307692,0.9630996309963099
DenseNet121,0.6666666666666666,0.9629629629629629
DenseNet121,0.6641025641025641,0.9628252788104089
DenseNet121,0.6615384615384615,0.9626865671641791
DenseNet121,0.6564102564102564,0.9624060150375939
DenseNet121,0.6538461538461539,0.9622641509433962
DenseNet121,0.6512820512820513,0.9621212121212122
DenseNet121,0.6487179487179487,0.9619771863117871
DenseNet121,0.6461538461538462,0.9618320610687023
DenseNet121,0.6435897435897436,0.9616858237547893
DenseNet121,0.6410256410256411,0.9615384615384616
DenseNet121,0.6384615384615384,0.9613899613899614
DenseNet121,0.6358974358974359,0.9612403100775194
DenseNet121,0.6333333333333333,0.9610894941634242
DenseNet121,0.6307692307692307,0.9609375
DenseNet121,0.6282051282051282,0.9607843137254902
DenseNet121,0.6256410256410256,0.9606299212598425
DenseNet121,0.6230769230769231,0.9604743083003953
DenseNet121,0.6205128205128205,0.9603174603174603
DenseNet121,0.6205128205128205,0.9641434262948207
DenseNet121,0.617948717948718,0.964
DenseNet121,0.6153846153846154,0.963855421686747
DenseNet121,0.6128205128205129,0.9637096774193549
DenseNet121,0.6102564102564103,0.9635627530364372
DenseNet121,0.6076923076923076,0.9634146341463414
DenseNet121,0.6051282051282051,0.963265306122449
DenseNet121,0.6025641025641025,0.9631147540983607
DenseNet121,0.6,0.9629629629629629
DenseNet121,0.5974358974358974,0.9628099173553719
DenseNet121,0.5948717948717949,0.9626556016597511
DenseNet121,0.5923076923076923,0.9625
DenseNet121,0.5897435897435898,0.9623430962343096
DenseNet121,0.5871794871794872,0.9621848739495799
DenseNet121,0.5846153846153846,0.9620253164556962
DenseNet121,0.5820512820512821,0.961864406779661
DenseNet121,0.5794871794871795,0.9617021276595744
DenseNet121,0.5769230769230769,0.9615384615384616
DenseNet121,0.5743589743589743,0.9613733905579399
DenseNet121,0.5743589743589743,0.9655172413793104
DenseNet121,0.5717948717948718,0.9653679653679653
DenseNet121,0.5692307692307692,0.9652173913043478
DenseNet121,0.5666666666666667,0.9650655021834061
DenseNet121,0.5641025641025641,0.9649122807017544
DenseNet121,0.5615384615384615,0.9647577092511013
DenseNet121,0.558974358974359,0.9646017699115044
DenseNet121,0.558974358974359,0.9688888888888889
DenseNet121,0.5564102564102564,0.96875
DenseNet121,0.5538461538461539,0.968609865470852
DenseNet121,0.5538461538461539,0.972972972972973
DenseNet121,0.5512820512820513,0.9728506787330317
DenseNet121,0.5487179487179488,0.9727272727272728
DenseNet121,0.5461538461538461,0.9726027397260274
DenseNet121,0.5435897435897435,0.9724770642201835
DenseNet121,0.541025641025641,0.9723502304147466
DenseNet121,0.5384615384615384,0.9722222222222222
DenseNet121,0.5358974358974359,0.9720930232558139
DenseNet121,0.5333333333333333,0.9719626168224299
DenseNet121,0.5282051282051282,0.9716981132075472
DenseNet121,0.5256410256410257,0.9715639810426541
DenseNet121,0.5230769230769231,0.9714285714285714
DenseNet121,0.5230769230769231,0.9760765550239234
DenseNet121,0.5205128205128206,0.9759615384615384
DenseNet121,0.517948717948718,0.9758454106280193
DenseNet121,0.517948717948718,0.9805825242718447
DenseNet121,0.5153846153846153,0.9804878048780488
DenseNet121,0.5128205128205128,0.9803921568627451
DenseNet121,0.5102564102564102,0.9802955665024631
DenseNet121,0.5076923076923077,0.9801980198019802
DenseNet121,0.5051282051282051,0.9800995024875622
DenseNet121,0.5025641025641026,0.98
DenseNet121,0.5,0.9798994974874372
DenseNet121,0.49743589743589745,0.9797979797979798
DenseNet121,0.4948717948717949,0.9796954314720813
DenseNet121,0.49230769230769234,0.9795918367346939
DenseNet121,0.4897435897435897,0.9794871794871794
DenseNet121,0.48717948717948717,0.979381443298969
DenseNet121,0.4846153846153846,0.9792746113989638
DenseNet121,0.48205128205128206,0.9791666666666666
DenseNet121,0.4794871794871795,0.9790575916230366
DenseNet121,0.47692307692307695,0.9789473684210527
DenseNet121,0.47435897435897434,0.9788359788359788
DenseNet121,0.4717948717948718,0.9787234042553191
DenseNet121,0.46923076923076923,0.9786096256684492
DenseNet121,0.4666666666666667,0.978494623655914
DenseNet121,0.4641025641025641,0.9783783783783784
DenseNet121,0.46153846153846156,0.9782608695652174
DenseNet121,0.45897435897435895,0.9781420765027322
DenseNet121,0.4564102564102564,0.978021978021978
DenseNet121,0.45384615384615384,0.9779005524861878
DenseNet121,0.4512820512820513,0.9777777777777777
DenseNet121,0.44871794871794873,0.9776536312849162
DenseNet121,0.4461538461538462,0.9775280898876404
DenseNet121,0.44358974358974357,0.9774011299435028
DenseNet121,0.441025641025641,0.9772727272727273
DenseNet121,0.43846153846153846,0.9771428571428571
DenseNet121,0.4358974358974359,0.9770114942528736
DenseNet121,0.43333333333333335,0.976878612716763
DenseNet121,0.4307692307692308,0.9767441860465116
DenseNet121,0.4282051282051282,0.9766081871345029
DenseNet121,0.4256410256410256,0.9764705882352941
DenseNet121,0.4230769230769231,0.9763313609467456
DenseNet121,0.4205128205128205,0.9761904761904762
DenseNet121,0.41794871794871796,0.9760479041916168
DenseNet121,0.4153846153846154,0.9759036144578314
DenseNet121,0.4128205128205128,0.9757575757575757
DenseNet121,0.41025641025641024,0.975609756097561
DenseNet121,0.4076923076923077,0.9754601226993865
DenseNet121,0.40512820512820513,0.9753086419753086
DenseNet121,0.4025641025641026,0.9751552795031055
DenseNet121,0.4,0.975
DenseNet121,0.3974358974358974,0.9748427672955975
DenseNet121,0.39487179487179486,0.9746835443037974
DenseNet121,0.3923076923076923,0.9745222929936306
DenseNet121,0.38974358974358975,0.9743589743589743
DenseNet121,0.3871794871794872,0.9741935483870968
DenseNet121,0.38461538461538464,0.974025974025974
DenseNet121,0.382051282051282,0.9738562091503268
DenseNet121,0.3769230769230769,0.9735099337748344
DenseNet121,0.37435897435897436,0.9733333333333334
DenseNet121,0.3717948717948718,0.9731543624161074
DenseNet121,0.36923076923076925,0.972972972972973
DenseNet121,0.36666666666666664,0.9727891156462585
DenseNet121,0.3641025641025641,0.9726027397260274
DenseNet121,0.36153846153846153,0.9724137931034482
DenseNet121,0.358974358974359,0.9722222222222222
DenseNet121,0.3564102564102564,0.972027972027972
DenseNet121,0.35384615384615387,0.971830985915493
DenseNet121,0.35128205128205126,0.9716312056737588
DenseNet121,0.3487179487179487,0.9714285714285714
DenseNet121,0.34615384615384615,0.9712230215827338
DenseNet121,0.3435897435897436,0.9710144927536232
DenseNet121,0.34102564102564104,0.9708029197080292
DenseNet121,0.3384615384615385,0.9705882352941176
DenseNet121,0.33589743589743587,0.9703703703703703
DenseNet121,0.3333333333333333,0.9701492537313433
DenseNet121,0.33076923076923076,0.9699248120300752
DenseNet121,0.3282051282051282,0.9696969696969697
DenseNet121,0.32564102564102565,0.9694656488549618
DenseNet121,0.3230769230769231,0.9692307692307692
DenseNet121,0.32051282051282054,0.9689922480620154
DenseNet121,0.31794871794871793,0.96875
DenseNet121,0.3153846153846154,0.968503937007874
DenseNet121,0.3128205128205128,0.9682539682539683
DenseNet121,0.31025641025641026,0.968
DenseNet121,0.3076923076923077,0.967741935483871
DenseNet121,0.30512820512820515,0.967479674796748
DenseNet121,0.30256410256410254,0.9672131147540983
DenseNet121,0.3,0.9669421487603306
DenseNet121,0.29743589743589743,0.9666666666666667
DenseNet121,0.2948717948717949,0.9663865546218487
DenseNet121,0.2923076923076923,0.9661016949152542
DenseNet121,0.28974358974358977,0.9658119658119658
DenseNet121,0.28717948717948716,0.9655172413793104
DenseNet121,0.2846153846153846,0.9652173913043478
DenseNet121,0.28205128205128205,0.9649122807017544
DenseNet121,0.2794871794871795,0.9646017699115044
DenseNet121,0.27692307692307694,0.9642857142857143
DenseNet121,0.2743589743589744,0.963963963963964
DenseNet121,0.2717948717948718,0.9636363636363636
DenseNet121,0.2692307692307692,0.963302752293578
DenseNet121,0.26666666666666666,0.9629629629629629
DenseNet121,0.2641025641025641,0.9626168224299065
DenseNet121,0.26153846153846155,0.9622641509433962
DenseNet121,0.26153846153846155,0.9714285714285714
DenseNet121,0.258974358974359,0.9711538461538461
DenseNet121,0.2564102564102564,0.970873786407767
DenseNet121,0.25384615384615383,0.9705882352941176
DenseNet121,0.2512820512820513,0.9702970297029703
DenseNet121,0.2512820512820513,0.98
DenseNet121,0.24871794871794872,0.9797979797979798
DenseNet121,0.24615384615384617,0.9795918367346939
DenseNet121,0.24358974358974358,0.979381443298969
DenseNet121,0.24102564102564103,0.9791666666666666
DenseNet121,0.23846153846153847,0.9789473684210527
DenseNet121,0.2358974358974359,0.9787234042553191
DenseNet121,0.23333333333333334,0.978494623655914
DenseNet121,0.23076923076923078,0.9782608695652174
DenseNet121,0.2282051282051282,0.978021978021978
DenseNet121,0.22564102564102564,0.9777777777777777
DenseNet121,0.2230769230769231,0.9775280898876404
DenseNet121,0.2205128205128205,0.9772727272727273
DenseNet121,0.21794871794871795,0.9770114942528736
DenseNet121,0.2153846153846154,0.9767441860465116
DenseNet121,0.2128205128205128,0.9764705882352941
DenseNet121,0.21025641025641026,0.9761904761904762
DenseNet121,0.2076923076923077,0.9759036144578314
DenseNet121,0.20512820512820512,0.975609756097561
DenseNet121,0.20256410256410257,0.9753086419753086
DenseNet121,0.2,0.975
DenseNet121,0.19743589743589743,0.9746835443037974
DenseNet121,0.19487179487179487,0.9743589743589743
DenseNet121,0.19230769230769232,0.974025974025974
DenseNet121,0.18974358974358974,0.9736842105263158
DenseNet121,0.18717948717948718,0.9733333333333334
DenseNet121,0.18461538461538463,0.972972972972973
DenseNet121,0.18205128205128204,0.9726027397260274
DenseNet121,0.1794871794871795,0.9722222222222222
DenseNet121,0.17692307692307693,0.971830985915493
DenseNet121,0.17435897435897435,0.9714285714285714
DenseNet121,0.1717948717948718,0.9710144927536232
DenseNet121,0.16923076923076924,0.9705882352941176
DenseNet121,0.16666666666666666,0.9701492537313433
DenseNet121,0.1641025641025641,0.9696969696969697
DenseNet121,0.16153846153846155,0.9692307692307692
DenseNet121,0.15897435897435896,0.96875
DenseNet121,0.1564102564102564,0.9682539682539683
DenseNet121,0.15384615384615385,0.967741935483871
DenseNet121,0.15128205128205127,0.9672131147540983
DenseNet121,0.14871794871794872,0.9666666666666667
DenseNet121,0.14615384615384616,0.9661016949152542
DenseNet121,0.14358974358974358,0.9655172413793104
DenseNet121,0.14102564102564102,0.9649122807017544
DenseNet121,0.13846153846153847,0.9642857142857143
DenseNet121,0.1358974358974359,0.9636363636363636
DenseNet121,0.13333333333333333,0.9629629629629629
DenseNet121,0.13076923076923078,0.9622641509433962
DenseNet121,0.1282051282051282,0.9615384615384616
DenseNet121,0.12564102564102564,0.9607843137254902
DenseNet121,0.12307692307692308,0.96
DenseNet121,0.12051282051282051,0.9591836734693877
DenseNet121,0.11794871794871795,0.9583333333333334
DenseNet121,0.11538461538461539,0.9574468085106383
DenseNet121,0.11282051282051282,0.9565217391304348
DenseNet121,0.11025641025641025,0.9555555555555556
DenseNet121,0.1076923076923077,0.9545454545454546
DenseNet121,0.10512820512820513,0.9534883720930233
DenseNet121,0.10256410256410256,0.9523809523809523
DenseNet121,0.1,0.9512195121951219
DenseNet121,0.09743589743589744,0.95
DenseNet121,0.09487179487179487,0.9487179487179487
DenseNet121,0.09230769230769231,0.9473684210526315
DenseNet121,0.08974358974358974,0.9459459459459459
DenseNet121,0.08974358974358974,0.9722222222222222
DenseNet121,0.08717948717948718,0.9714285714285714
DenseNet121,0.08461538461538462,0.9705882352941176
DenseNet121,0.08205128205128205,0.9696969696969697
DenseNet121,0.07948717948717948,0.96875
DenseNet121,0.07692307692307693,0.967741935483871
